Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
4328,Tb927.3.4130,3.33,3.76,460,1641,"hypothetical protein, conserved",PG3576
4329,Tb927.3.4140,6.24,5.72,4408,3829,"hypothetical protein, conserved",PG3577
4330,Tb927.3.4150,4.89,3.69,1538,1361,"hypothetical protein, conserved",PG3578
4331,Tb927.3.4160,6.42,5.79,4836,3992,"XPC-binding domain/UBA/TS-N domain containing protein, putative",PG3579
4332,Tb927.3.4170,6.03,3.73,3927,1546,CRK9-associated protein,PG3580
4333,Tb927.3.4190,6.75,5.72,5399,3825,"endosomal integral membrane protein, putative",PG3581
4334,Tb927.3.4200,5.58,4.29,2811,2152,"Integral membrane protein S linking to the trans Golgi network, putative",PG3582
4335,Tb927.3.4210,4.41,4.74,1100,2320,"hypothetical protein, conserved",PG3583
4336,Tb927.3.4220,4.57,3.55,1231,238,"Zn-finger domain protein, putative",PG3584
4337,Tb927.3.4230,5.87,3.89,3548,1898,"serine peptidase, clan SB, family S8-like protein",PG3585
4338,Tb927.3.4240,3.41,6.18,645,4867,"thioredoxin, putative",PG3586
4339,Tb927.3.4250,6.47,6.41,4943,5273,"hypothetical protein, conserved",PG3587
4340,Tb927.3.4260,6.04,5.97,3953,4417,Acetyl-CoA hydrolase,PG3588
4341,Tb927.3.4270,6.3,6.11,4565,4725,"hypothetical protein, conserved",PG3589
4342,Tb927.3.4280,4.16,3.5,1005,41,"mismatch repair protein MSH5, putative",PG3590
4343,Tb927.3.4340,4.93,5.22,1594,2873,"diphthamide synthesis protein, putative",PG3591
4344,Tb927.3.4350,4.34,3.67,1074,1256,"twin BRCT domain containing protein, putative",PG3592
4345,Tb927.3.4370,3.23,3.68,118,1294,"Vesicle coat protein involved in Golgi to plasma membrane transport, putative",PG3593
4346,Tb927.3.4380,5.88,5.97,3554,4394,"sorting assembly machinery 50 kDa subunit, putative",PG3594
4347,Tb927.3.4390,6.01,6.32,3891,5127,dihydrolipoamide dehydrogenase,PG3595
4348,Tb927.3.4400,5.59,5.08,2835,2667,"basal body component, putative",PG3596
4349,Tb927.3.4410,6.24,6.48,4417,5400,"pre-RNA processing PIH1/Nop17, putative",PG3597
4350,Tb927.3.4420,6.33,5.43,4622,3242,"hypothetical protein, conserved",PG3598
4351,Tb927.3.4440,5.08,3.81,1807,1754,"hypothetical protein, conserved",PG3599
4352,Tb927.3.4450,5.15,5.44,1934,3250,"hypothetical protein, conserved",PG3600
4353,Tb927.3.4470,4.8,3.65,1437,1117,"hypothetical protein, conserved",PG3601
4354,Tb927.3.4480,3.29,3.74,286,1577,"hypothetical protein, conserved",PG3602
4355,Tb927.3.4490,4.54,3.73,1203,1550,"protein farnesyltransferase alpha subunit, putative",PG3603
4356,Tb927.3.4500,6.01,7.7,3883,6440,"Fumarate hydratase class I, cytosolic",PG3604
4357,Tb11.v5.0629,6.01,7.7,3883,6440,"fumarate hydratase, putative",PG3604
4358,Tb927.3.4510,5.88,4.28,3558,2148,"hypothetical protein, conserved",PG3605
4359,Tb927.3.4540,3.6,3.65,861,1133,"NOL1/NOP2/sun family, putative",PG3606
4360,Tb927.3.4550,4.67,4.93,1319,2480,kinetoplast ribosomal PPR-repeat containing protein 6,PG3607
4361,Tb927.3.4560,5.71,5.54,3147,3449,"5'-AMP-activated protein kinase catalytic subunit alpha, putative",PG3608
4362,Tb927.3.4570,4.97,3.59,1647,609,"N-acetylglucosamyl transferase component GPI1, putative",PG3609
4363,Tb927.3.4580,5.52,5.51,2665,3384,"hypothetical protein, conserved",PG3610
4364,Tb927.3.4590,6.12,6.27,4152,5035,"hypothetical protein, conserved",PG3611
4365,Tb927.3.4600,5.81,5.92,3363,4290,"hypothetical protein, conserved",PG3612
4366,Tb927.3.4610,4.48,4.33,1157,2159,"Right handed beta helix region, putative",PG3613
4367,Tb927.3.4620,5.42,5.06,2444,2633,"AAA domain containing protein, putative",PG3614
4368,Tb927.3.4630,6.57,5.23,5122,2889,"UDP-glucose:glycoprotein glucosyltransferase, putative",PG3615
4369,Tb927.3.4640,6.56,6.01,5096,4503,"VIT family, putative",PG3616
4370,Tb927.3.4650,3.28,3.95,235,1989,"C-8 sterol isomerase, putative",PG3617
4371,Tb927.3.4660,6.42,5.53,4838,3430,"WD domain, G-beta repeat, putative",PG3618
4372,Tb927.3.4670,6.01,5.06,3866,2641,"cdc2-related kinase 10, putative",PG3619
4373,Tb927.3.4680,7.5,6.62,6237,5588,"RAB GDP dissociation inhibitor alpha, putative",PG3620
4374,Tb927.3.4690,4.48,4.72,1160,2313,"DTW domain containing protein, putative",PG3621
4375,Tb927.3.4700,5.43,3.66,2483,1158,"Domain of unknown function (DUF4379), putative",PG3622
4376,Tb927.3.4700,5.43,3.66,2483,1158,"Domain of unknown function (DUF4379), putative",PG3622
4377,Tb927.3.4710,5.51,6.24,2645,4982,Flagellum attachment zone protein 23,PG3623
4378,Tb927.3.4720,6.94,3.78,5693,1686,dynamin-1-like protein,PG3624
4379,Tb927.3.4770,6.26,5.99,4458,4457,leucine-rich repeat-containing protein,PG3625
4380,Tb927.3.4730,6.26,5.99,4458,4457,leucine-rich repeat-containing protein,PG3625
4381,Tb927.3.4780,3.27,4.14,223,2114,"NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative",PG3626
4382,Tb927.3.4740,3.27,4.14,223,2114,"NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative",PG3626
4383,Tb927.3.4790,7.09,7.05,5850,6058,"Aminopeptidase M1, putative",PG3627
4384,Tb927.3.4750,7.09,7.05,5850,6058,"Aminopeptidase M1, putative",PG3627
4385,Tb927.3.4760,7.52,7.02,6252,6025,dynamin-1-like protein,PG3628
4386,Tb927.3.4800,6.12,5.25,4142,2921,"hypothetical protein, conserved",PG3629
4387,Tb927.3.4810,5.52,5.61,2674,3568,dna replication complex gins protein sld5,PG3630
4388,Tb927.3.4810,5.52,5.61,2674,3568,dna replication complex gins protein sld5,PG3630
4389,Tb927.3.4820,6.99,6.55,5751,5495,"acyltransferase, putative",PG3631
4390,Tb927.3.4840,6.87,6.76,5580,5775,"ubiquitin carboxyl-terminal hydrolase, putative",PG3632
4391,Tb927.3.4850,5.8,7.11,3346,6101,"enoyl-CoA hydratase, mitochondrial precursor, putative",PG3633
4392,Tb927.3.4860,5.9,4.9,3613,2446,mitogen-activated protein kinase kinase 1,PG3634
4393,Tb927.3.4870,3.3,3.83,351,1801,"hypothetical protein, conserved",PG3635
4394,Tb927.3.4870,3.3,3.83,351,1801,"hypothetical protein, conserved",PG3635
4395,Tb927.3.4880,7.3,6.85,6092,5878,"nucleosome assembly protein (NAP), putative",PG3636
4396,Tb927.3.4890,6.05,6.42,3981,5299,"ubiquinone biosynthesis protein COQ7 homolog, putative",PG3637
4397,Tb927.3.4910,6.7,5.74,5335,3883,"signal peptide peptidase, putative",PG3638
4398,Tb927.3.4920,6.28,6.38,4506,5225,"LETM1 and EF-hand domain-containing protein 1, putative",PG3639
4399,Tb927.3.4940,5.41,6.06,2431,4599,"5-histidylcysteine sulfoxide synthase, putative",PG3640
4400,Tb927.3.4950,5.47,5.83,2557,4088,"hypothetical protein, conserved",PG3641
4401,Tb927.3.4960,3.43,3.62,694,836,"kinesin, putative",PG3642
4402,Tb927.3.4970,6.43,6.47,4847,5381,"hypothetical protein, conserved",PG3643
4403,Tb927.3.4980,6.54,6.45,5076,5353,"hypothetical protein, conserved, frameshift",PG3644
4404,Tb927.3.4990,5.16,6.57,1952,5530,"oxidoreductase, putative",PG3645
4405,Tb927.3.5000,3.35,3.61,494,783,"hypothetical protein, conserved",PG3646
4406,Tb927.3.5010,7.3,7.45,6093,6305,"hypothetical protein, conserved",PG3647
4407,Tb927.3.5020,6.86,6.36,5576,5189,Flagellar Member 6,PG3648
4408,Tb927.3.5030,5.29,4.52,2186,2214,KU70 protein,PG3649
4409,Tb927.3.5040,5.86,5.33,3504,3048,"hypothetical protein, conserved",PG3650
4410,Tb927.3.5050,8.26,8.02,6546,6545,60S ribosomal protein L4,PG3651
4411,Tb927.3.5060,7.51,6.69,6249,5683,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",PG3652
4412,Tb927.3.5070,6.32,5.95,4608,4355,"hypothetical protein, conserved",PG3653
4413,Tb927.3.5090,7.43,6.73,6206,5748,"tryparedoxin 2, putative",PG3654
4414,Tb927.3.5100,5.53,4.9,2687,2438,tfiih basal transcription factor complex helicase xpb subunit,PG3655
4415,Tb927.3.5110,5.1,4.84,1840,2392,"hypothetical protein, conserved",PG3656
4416,Tb927.3.5120,5.33,3.58,2266,449,"Ankyrin repeats (3 copies), putative",PG3657
4417,Tb927.3.5130,5.82,5.74,3402,3877,"exonuclease, putative",PG3658
4418,Tb927.3.5140,5.07,3.7,1783,1382,"exonuclease, putative",PG3659
4419,Tb927.3.5150,5.87,3.83,3517,1799,"exonuclease, putative",PG3660
4420,Tb927.3.5160,4.55,4.34,1209,2162,Basal body protein,PG3661
4421,Tb927.3.5170,3.69,3.7,897,1399,mediator of rna polymerase ii transcription subunit 3,PG3662
4422,Tb927.3.5180,8.31,7.32,6563,6255,ADF/Cofilin,PG3663
4423,Tb927.3.5190,4.39,3.74,1093,1569,"hypothetical protein, conserved",PG3664
4424,Tb927.3.5200,5.57,3.55,2791,233,"hypothetical protein, conserved",PG3665
4425,Tb927.3.5220,7.49,3.61,6233,766,"hypothetical protein, conserved",PG3666
4426,Tb927.3.5230,4.86,3.66,1502,1172,"DNA repair protein, putative",PG3667
4427,Tb927.3.5240,5.44,6.06,2503,4601,kinetoplast ribosomal PPR-repeat containing protein 8,PG3668
4428,Tb927.3.5250,6.41,6.24,4809,4993,Zinc finger CCCH domain-containing protein 8,PG3669
4429,Tb927.3.5260,5.45,3.7,2527,1391,"hypothetical protein, conserved",PG3670
4430,Tb927.3.5270,5.98,6.42,3807,5309,"DNA-directed RNA polymerases II subunit, putative",PG3671
4431,Tb927.3.5280,6.26,6.11,4459,4709,"spliceosome-associated protein 49, putative",PG3672
4432,Tb927.3.5290,5.32,5.06,2239,2631,"hypothetical protein, conserved",PG3673
4433,Tb927.3.5300,3.3,6.13,338,4758,"hypothetical protein, conserved",PG3674
4434,Tb927.3.5310,6.17,5.89,4238,4236,paraflagellar rod protein,PG3675
4435,Tb927.3.5320,6.73,6.09,5365,4672,UBX domain-containing protein,PG3676
4436,Tb927.3.5330,6.08,6.11,4065,4708,centaurin beta 5,PG3677
4437,Tb927.3.5340,7.39,7.06,6171,6062,"Hsc70-interacting protein (Hip), putative",PG3678
4438,Tb927.3.5350,7.57,6.29,6284,5072,"hypothetical protein, conserved",PG3679
4439,Tb927.3.5360,5.21,5.77,2023,3940,"FHA domain containing protein, putative",PG3680
4440,Tb927.3.5370,7.33,7.62,6120,6404,"hypothetical protein, conserved",PG3681
4441,Tb927.3.5380,3.49,3.66,766,1163,"Tubulin-tyrosine ligase family, putative",PG3682
4442,Tb927.3.5400,5.4,5.47,2411,3308,"serine/threonine protein kinase RIO1, putative",PG3683
4443,Tb927.3.5410,3.3,6.2,347,4921,"hypothetical protein, conserved",PG3684
4444,Tb927.3.5420,6.3,5.34,4560,3066,protein transport protein Sec24,PG3685
4445,Tb927.3.5430,6.64,6.27,5238,5041,"hypothetical protein, conserved",PG3686
4446,Tb927.3.5440,4.97,5.08,1652,2678,"SNF2 DNA repair protein, putative",PG3687
4447,Tb927.3.5450,5.24,4.11,2081,2103,Basal body protein,PG3688
4448,Tb927.3.5460,5.66,3.64,3018,1002,"RNA-binding protein, putative",PG3689
4449,Tb927.3.5470,6.78,6.06,5444,4596,"hypothetical protein, conserved",PG3690
4450,Tb927.3.5480,4.52,3.58,1182,483,"hypothetical protein, conserved",PG3691
4451,Tb927.3.5490,7.18,6.47,5967,5386,Putative intraflagellar transport protein B2,PG3692
4452,Tb927.3.5500,6.79,6.3,5453,5090,"DNA-directed RNA polymerase II subunit 3, putative",PG3693
4453,Tb927.3.5510,4.62,3.78,1279,1679,"hypothetical protein, conserved",PG3694
4454,Tb927.3.5520,7.07,6.84,5837,5859,26S proteasome regulatory non-ATPase subunit,PG3695
4455,Tb927.3.5530,6.52,6.06,5036,4611,Tb-292 membrane associated protein,PG3696
4456,Tb927.3.5540,6.9,6.41,5638,5286,"dynein intermediate chain WDRD34, putative",PG3697
4457,Tb927.3.5550,7.39,7.23,6168,6186,intraflagellar transport protein 27,PG3698
4458,Tb927.3.5570,6.19,6.12,4314,4754,"syntaxin, putative",PG3699
4459,Tb927.3.5580,6.63,6.46,5225,5367,tryptophanyl-tRNA synthetase,PG3700
4460,Tb927.3.5590,4.62,3.63,1276,946,"hypothetical protein, conserved",PG3701
4461,Tb927.3.5600,3.26,6.27,173,5039,"hypothetical protein, conserved",PG3702
4462,Tb927.3.5610,5.71,6.13,3164,4778,Mitochondrial ribosomal protein L3,PG3703
4463,Tb927.3.5620,7.05,6.67,5809,5657,Facilitates chromatin transcription complex subunit spt16,PG3704
4464,Tb927.3.5630,3.51,5.66,784,3692,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",PG3705
4465,Tb927.3.5640,5.48,5.58,2584,3523,"nuclear transcription factor, putative",PG3706
4466,Tb927.3.5660,6.79,3.54,5462,199,"UDP-GlcNAc:alpha3-D-mannoside beta-1,2-N-acetylglucosaminyltransferase I",PG3707
4467,Tb927.3.5790,5.12,3.62,1881,854,expression site-associated gene 9 (ESAG9) (pseudogene),PG3708
4468,Tb927.3.585,3.51,3.5,790,49,hypothetical protein,PG3709
4469,Tb927.3.590,3.27,3.81,213,1771,"adenosine transporter, putative",PG3710
4470,Tb927.3.600,4.87,3.61,1514,812,hypothetical protein,PG3711
4471,Tb927.3.610,6.29,5.1,4536,2695,"N-acetyltransferase complex ARD1 subunit, putative",PG3712
4472,Tb927.3.620,5.18,4.54,1977,2216,"ATP-dependent DEAD/H RNA helicase, putative",PG3713
4473,Tb927.3.630,6.71,3.79,5348,1712,"hypothetical protein, conserved",PG3714
4474,Tb927.3.640,6.61,6.7,5197,5704,"hypothetical protein, conserved",PG3715
4475,Tb927.3.670,3.47,3.55,743,240,hypothetical protein,PG3716
4476,Tb927.3.680,4.94,5.7,1610,3778,"cytochrome P450, putative",PG3717
4477,Tb927.3.690,6.11,5.98,4128,4433,"CMGC/RCK protein kinase, putative",PG3718
4478,Tb927.3.700,3.31,7.09,377,6089,"hypothetical protein, conserved",PG3719
4479,Tb927.3.710,3.4,3.72,619,1477,"RING-variant domain containing protein, putative",PG3720
4480,Tb927.3.720,6.63,6.04,5219,4566,zinc finger protein 3,PG3721
4481,Tb927.3.730,5.3,3.7,2201,1381,"hypothetical protein, conserved",PG3722
4482,Tb927.3.740,6.77,6.13,5432,4763,"ZFP family member, putative",PG3723
4483,Tb927.3.750,3.17,6.2,9,4933,"SET domain containing protein, putative",PG3724
4484,Tb927.3.760,6.18,5.56,4284,3479,"hypothetical protein, conserved",PG3725
4485,Tb927.3.770,3.21,5.28,56,2968,"Mitochondrial SSU ribosomal protein, putative",PG3726
4486,Tb927.3.780,7.36,7.22,6144,6185,proteasome alpha 7 subunit,PG3727
4487,Tb927.3.790,5.71,3.7,3145,1397,"zinc finger CCCH domain-containing protein 6, putative",PG3728
4488,Tb927.3.800,6.65,6.72,5248,5723,"Vacuolar iron transporter 1, putative",PG3729
4489,Tb927.3.810,5.44,3.57,2492,394,"hypothetical protein, conserved",PG3730
4490,Tb927.3.820,5.64,6.28,2964,5052,"LSU ribosomal protein, mitochondrial, putative",PG3731
4491,Tb927.3.830,6.36,6.34,4691,5168,"flap endonuclease-1 (FEN-1), putative",PG3732
4492,Tb927.3.840,5.77,5.81,3283,4038,"hypothetical protein, conserved",PG3733
4493,Tb927.3.860,7.57,7.45,6283,6307,"Acyl carrier protein, mitochondrial",PG3734
4494,Tb927.3.870,5.5,3.61,2616,751,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative",PG3735
4495,Tb927.3.880,5.9,3.88,3616,1879,"Ankyrin repeats (3 copies), putative",PG3736
4496,Tb927.3.890,5.69,3.7,3092,1389,"hypothetical protein, conserved",PG3737
4497,Tb927.3.900,5.51,3.73,2633,1552,"PUB domain containing protein, putative",PG3738
4498,Tb927.3.910,6.58,6.25,5143,4997,tubulin gamma chain,PG3739
4499,Tb927.3.920,5.15,3.72,1935,1503,"hypothetical protein, conserved",PG3740
4500,Tb927.3.930,7.1,6.55,5870,5497,"dynein heavy chain, putative",PG3741
4501,Tb927.3.940,5.08,6.33,1816,5142,"Complex 1 protein (LYR family), putative",PG3742
4502,Tb927.3.950,6.18,6.16,4286,4820,"2OG-Fe(II) oxygenase superfamily, putative",PG3743
4503,Tb927.3.960,7.34,3.73,6132,1536,"protein transport protein Sec61 gamma subunit, putative",PG3744
4504,Tb927.3.970,5.93,5.65,3687,3670,Mitoribosomal SSU assembly factor 21,PG3745
4505,Tb927.3.980,6.46,5.45,4921,3281,"hypothetical protein, conserved",PG3746
4506,Tb927.3.990,4.83,4.96,1474,2517,"hypothetical protein, conserved",PG3747
4507,Tb927.4.100,5.48,6.35,2578,5178,"retrotransposon hot spot protein 1 (RHS1), interrupted",PG3748
4508,Tb927.4.1000,3.3,3.71,336,1451,"hypothetical protein, conserved",PG3749
4509,Tb927.4.1020,6.87,6.53,5586,5471,"serine-palmitoyl-CoA transferase, putative",PG3750
4510,Tb927.4.1030,4.61,3.61,1265,776,"Protein of unknown function (DUF501), putative",PG3751
4511,Tb927.4.1040,6.8,7.02,5476,6029,"hypothetical protein, conserved",PG3752
4512,Tb927.4.1050,6.06,5.81,4022,4050,inositol-pentakisphosphate 2-kinase,PG3753
4513,Tb927.4.1070,5.21,3.6,2028,638,Mitochondrial ribosomal protein L13,PG3754
4514,Tb927.4.1080,7.63,7.03,6316,6039,"V-type ATPase, A subunit, putative",PG3755
4515,Tb927.4.1090,6.36,5.8,4693,4021,"endosomal integral membrane protein, putative",PG3756
4516,Tb927.4.110,6.46,3.59,4928,580,"retrotransposon hot spot protein 1 (RHS1), interrupted",PG3757
4517,Tb927.4.1110,5.62,3.56,2917,324,"hypothetical protein, conserved",PG3758
4518,Tb927.4.1120,5.28,3.78,2164,1677,"hypothetical protein, conserved",PG3759
4519,Tb927.4.1130,5.07,3.69,1794,1323,"Complex 1 protein (LYR family), putative",PG3760
4520,Tb927.4.1140,5.29,3.76,2182,1652,"phosphatidylinositol 4-kinase, putative",PG3761
4521,Tb927.4.1150,5.79,4.11,3328,2105,"hypothetical protein, conserved",PG3762
4522,Tb927.4.1160,5.68,3.72,3079,1501,"hypothetical protein, conserved",PG3763
4523,Tb927.4.1170,6.18,6.28,4287,5063,"ankyrin, putative",PG3764
4524,Tb11.v5.0430,6.18,6.28,4287,5063,"ankyrin, putative",PG3764
4525,Tb927.4.1180,5.71,6.06,3160,4592,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",PG3765
4526,Tb927.4.1180,5.71,6.06,3160,4592,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",PG3765
4527,Tb927.4.1190,5.92,3.78,3667,1687,"LicD family, putative",PG3766
4528,Tb927.4.1220,6.76,6.33,5425,5147,"leucine-rich repeat protein (LRRP), putative",PG3767
4529,Tb927.4.1230,6.82,3.55,5508,276,hypothetical protein,PG3768
4530,Tb927.4.1250,5.68,5.74,3073,3882,"peroxisome biogenesis factor 1, putative",PG3769
4531,Tb927.4.1270,7.56,7.2,6277,6164,"ruvB-like DNA helicase, putative",PG3770
4532,Tb927.4.1280,4.92,5.84,1580,4122,"Tetratricopeptide repeat, putative",PG3771
4533,Tb927.4.1290,5.63,3.71,2946,1442,"hypothetical protein, conserved",PG3772
4534,Tb927.4.1300,8.48,8.09,6594,6560,"amidinotransferase, putative",PG3773
4535,Tb927.4.1310,6.02,5.35,3912,3097,"ZFP family member, putative",PG3774
4536,Tb927.4.1330,6.94,6.33,5689,5135,"DNA topoisomerase IB, large subunit",PG3775
4537,Tb927.4.1340,6.4,5.73,4774,3848,Cleavage and polyadenylation specificity factor subunit,PG3776
4538,Tb927.4.1350,5.05,4.08,1750,2094,glyoxalase II,PG3777
4539,Tb927.4.1360,6.69,7.8,5323,6480,"Glucose-6-phosphate 1-epimerase, putative",PG3778
4540,Tb927.4.1370,3.3,3.76,323,1638,Mitoribosomal SSU assembly factor 31,PG3779
4541,Tb927.4.1380,5.96,6.53,3765,5468,"D-Tyr-tRNA(Tyr) deacylase, putative",PG3780
4542,Tb927.4.1410,5.21,3.72,2022,1506,"hypothetical protein, conserved",PG3781
4543,Tb927.4.1420,3.48,3.94,759,1966,"hypothetical protein, conserved",PG3782
4544,Tb927.4.1430,3.72,3.64,903,1053,"hypothetical protein, conserved",PG3783
4545,Tb927.4.1440,3.62,6.04,871,4572,"probable rRNA maturation factor YbeY, putative",PG3784
4546,Tb927.4.1460,5.58,5.05,2826,2626,"Zn-finger in ubiquitin-hydrolases and other protein, putative",PG3785
4547,Tb927.4.1480,4.86,4.18,1504,2121,DNA cross-link repair protein pso2/snm1,PG3786
4548,Tb927.4.1490,3.48,3.6,753,662,"hypothetical protein, conserved",PG3787
4549,Tb927.4.1500,5.62,5.55,2921,3467,RNA editing associated helicase 2,PG3788
4550,Tb927.4.1510,6.15,5.44,4191,3262,"phospholipid-translocating ATPase, putative",PG3789
4551,Tb927.4.1520,6.07,3.89,4023,1893,"Simiate family protein, putative",PG3790
4552,Tb927.4.1530,4.54,4.83,1204,2384,"hypothetical protein, conserved",PG3791
4553,Tb927.4.1540,6.93,6.85,5673,5876,"NAD dependent epimerase/dehydratase family, putative",PG3792
4554,Tb927.4.1570,4.99,3.73,1691,1530,"hypothetical protein, conserved",PG3793
4555,Tb927.4.1580,5.63,3.55,2950,287,"WW domain containing protein, putative",PG3794
4556,Tb927.4.1590,5.62,3.62,2912,831,Present in the outer mitochondrial membrane proteome 28,PG3795
4557,Tb927.4.1590,5.62,3.62,2912,831,Present in the outer mitochondrial membrane proteome 28,PG3795
4558,Tb927.4.1600,6.6,5.77,5180,3923,"AAA domain containing protein, putative",PG3796
4559,Tb927.4.1610,6.29,6.24,4548,4980,Tripartite attachment complex 40,PG3797
4560,Tb927.4.1630,5.98,6.03,3816,4531,ribosomal RNA processing protein 6,PG3798
4561,Tb927.4.1640,3.29,3.74,305,1574,Nucleotide sugar transporter 3,PG3799
4562,Tb927.4.1650,3.28,3.88,237,1885,"hypothetical protein, conserved",PG3800
4563,Tb927.4.1660,6.15,5.88,4198,4222,"mitochondrial carrier protein, putative",PG3801
4564,Tb927.4.1670,3.28,6.53,262,5465,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative",PG3802
4565,Tb927.4.1680,6.86,6.42,5575,5300,"ZFP family member, putative",PG3803
4566,Tb927.4.1690,6.19,5.36,4306,3123,"Retinal Maintenance, putative",PG3804
4567,Tb927.4.1700,4.77,4.91,1413,2450,"CK1/TTBK protein kinase, putative",PG3805
4568,Tb927.4.1710,6.33,6.37,4630,5212,"rhodanese-like domain containing protein, putative",PG3806
4569,Tb927.4.1720,6.97,6.19,5722,4889,Nucleoside diphosphate kinase 3,PG3807
4570,Tb927.4.1730,5.3,3.56,2213,336,Nucleus and spindle associated protein 4,PG3808
4571,Tb927.4.1740,6.84,6.3,5539,5091,Component of motile flagella 41,PG3809
4572,Tb927.4.1750,5.96,5.71,3756,3794,"hypothetical protein, conserved",PG3810
4573,Tb927.4.1760,5.8,5.57,3342,3512,Cardiolipin-dependent protein 17kDa,PG3811
4574,Tb927.4.1800,8.15,7.9,6509,6509,Mitochondrial ribosomal protein L3,PG3812
4575,Tb927.4.1790,8.15,7.9,6509,6509,"ribosomal protein L3, putative",PG3812
4576,Tb927.4.1810,3.52,6.2,792,4917,mitochondrial ribosomal protein L33,PG3813
4577,Tb927.4.1820,4.88,3.8,1531,1736,"selenocysteine-specific elongation factor, putative",PG3814
